id,selected,inside_boundary,meets threshold,latitude (deg),longitude (deg),distance from center (m),address,confidence
206,true,true,true,40.70614685,-74.00783643,1627.2,"13068 Water St, New York, NY 10005, USA",0.76
207,true,true,true,40.70591132,-74.01559978,2258.5,"26 Washington St, New York, NY 10004, USA",0.86
208,true,true,true,40.70617421,-74.00781085,1624.1,"13068 Water St, New York, NY 10005, USA",0.76
209,true,true,true,40.70639049,-74.00702530,1553.6,"100 Cedar St, New York, NY 10038, USA",0.67
210,true,true,true,40.70615433,-74.00800439,1640.2,"13068 Water St, New York, NY 10005, USA",0.77
211,true,true,true,40.70687650,-74.00712353,1543.1,"100 Maiden Ln, New York, NY 10038, USA",0.52
212,true,true,true,40.70639344,-74.00997637,1788.5,"43 Wall St, New York, NY 10005, USA",0.70
213,true,true,true,40.70634459,-74.01000659,1792.6,"43 Wall St, New York, NY 10005, USA",0.72
214,true,true,true,40.70637407,-74.00999088,1790.4,"311 Pine St, Jersey City, NJ 07304, USA",0.71
215,true,true,true,40.70631776,-74.01002496,1795.0,"45-51 Wall St, New York, NY 10005, USA",0.73
216,true,true,true,40.70603373,-74.01079434,1866.6,"358 Exchange Pl, New York, NY 10005, USA",0.83
217,true,true,true,40.70598837,-74.01399862,2126.2,"1 Morris St, New York, NY 10004, USA",0.86
218,true,true,true,40.70601176,-74.01073308,1862.5,"358 Exchange Pl, New York, NY 10005, USA",0.85
219,true,true,true,40.70643108,-74.00995709,1785.7,"43 Wall St, New York, NY 10005, USA",0.70
220,true,true,true,40.70615616,-74.00781414,1625.1,"13068 Water St, New York, NY 10005, USA",0.80
221,true,true,true,40.70604714,-74.01367028,2097.8,"",0.84
222,true,true,true,40.70613918,-74.00783968,1627.8,"13068 Water St, New York, NY 10005, USA",0.81
223,true,true,true,40.70646048,-74.00993891,1783.2,"43 Wall St, New York, NY 10005, USA",0.70
224,true,true,true,40.70601190,-74.01404320,2129.1,"1 Morris St, New York, NY 10004, USA",0.87
225,true,true,true,40.70719633,-74.00442143,1316.4,"199 Water St, New York, NY 10038, United States",0.44
226,true,true,true,40.70712340,-74.00453677,1328.3,"182 Water St, New York, NY 10038-3515, United States",0.47
227,true,true,true,40.70632221,-74.00706652,1559.6,"132 Cedar St, New York, NY 10038, USA",0.76
228,true,true,true,40.70622987,-74.01711924,2373.6,"38 West St, New York, NY 10004, USA",0.82
229,true,true,true,40.70625378,-74.01018444,1810.0,"37-43 Wall St, New York, NY 10005, USA",0.80
230,true,true,true,40.70603220,-74.01408773,2132.1,"48 Greenwich St, New York, NY 10004, USA",0.89
231,true,true,true,40.70626829,-74.01022448,1812.7,"37-43 Wall St, New York, NY 10005, USA",0.80
232,true,true,true,40.70656956,-74.00849558,1663.7,"8088 Pine St, New York, NY 10005, United States",0.69
233,true,true,true,40.70630273,-74.00708572,1561.9,"132 Cedar St, New York, NY 10038, USA",0.80
234,true,true,true,40.70654009,-74.00850786,1665.8,"8088 Pine St, New York, NY 10005, United States",0.71
235,true,true,true,40.70622459,-74.01708512,2370.9,"38 West St, New York, NY 10004, USA",0.85
236,true,true,true,40.70668581,-74.00626317,1481.8,"129 Maiden Ln, New York, NY 10038, USA",0.68
237,true,true,true,40.70653924,-74.00850172,1665.3,"8088 Pine St, New York, NY 10005, United States",0.73
238,true,true,true,40.70717406,-74.00445390,1319.8,"199 Water St, New York, NY 10038, United States",0.51
239,true,true,true,40.70650893,-74.01163936,1918.9,"67 Exchange Pl, New York, NY 10005, USA",0.76
240,true,true,true,40.70654373,-74.01172293,1924.6,"67 Exchange Pl, New York, NY 10005, USA",0.75
241,true,true,true,40.70685416,-74.00708828,1541.1,"100 Maiden Ln, New York, NY 10038, USA",0.66
242,true,true,true,40.70645424,-74.00696311,1546.2,"100 Cedar St, New York, NY 10038, USA",0.80
243,true,true,true,40.70656871,-74.00848082,1662.6,"8088 Pine St, New York, NY 10005, United States",0.77
244,true,true,true,40.70656092,-74.00687166,1534.8,"104 Maiden Ln, New York, NY 10038, USA",0.77
245,true,true,true,40.70664007,-74.00849945,1661.5,"8088 Pine St, New York, NY 10005, United States",0.75
246,true,true,true,40.70662005,-74.00508897,1392.2,"160 John St, New York, NY 10038, USA",0.75
247,true,true,true,40.70656637,-74.00685283,1533.1,"104 Maiden Ln, New York, NY 10038, USA",0.78
248,true,true,true,40.70653194,-74.01169658,1922.8,"67 Exchange Pl, New York, NY 10005, USA",0.81
249,true,true,true,40.70665861,-74.00852421,1662.9,"56 Pine St, New York, NY 10005, United States",0.75
250,true,true,true,40.70651199,-74.00688625,1537.9,"100 Cedar St, New York, NY 10038, USA",0.80
251,true,true,true,40.70652046,-74.01166958,1921.0,"67 Exchange Pl, New York, NY 10005, USA",0.81
252,true,true,true,40.70658090,-74.00838313,1654.3,"8088 Pine St, New York, NY 10005, United States",0.78
253,true,true,true,40.70672264,-74.00631151,1484.2,"212 Pearl St, New York, NY 10038, USA",0.73
254,true,true,true,40.70664119,-74.00506253,1389.2,"160 John St, New York, NY 10038, USA",0.77
255,true,true,true,40.70650919,-74.00690867,1539.7,"100 Cedar St, New York, NY 10038, USA",0.82
256,true,true,true,40.70716755,-74.00440264,1316.0,"199 Water St, New York, NY 10038, United States",0.59
257,true,true,true,40.70656249,-74.00834675,1652.1,"51 Pine St, New York, NY 10005, USA",0.81
258,true,true,true,40.70714387,-74.00450597,1325.1,"182 Water St, New York, NY 10038-3515, United States",0.61
259,true,true,true,40.70665263,-74.00851990,1662.7,"54 Pine St, New York, NY 10005, United States",0.79
